Id,GameID,Username,Bet,CashedOut,Bonus,Profit,BustedAt,PlayDate
9089633,3335563,drsv,3,1.45,4.67,1.49,2.28,2016-11-12T05:47:47Z
21103730,3404868,Hoangthien68,104,5,2.51,418.61,7.8,2016-12-01T20:25:48Z
3836466,3313449,tl35725,25056,NA,NA,NA,2.57,2016-11-05T22:45:19Z
17908137,3388587,setco,3,NA,NA,NA,1.27,2016-11-27T04:20:21Z
24767380,3423597,iboby,3,1.39,0,1.17,6.73,2016-12-07T04:15:12Z
11211678,3347091,drs9,2,1.46,0,0.92,2.6,2016-11-15T11:56:00Z
14702070,3369399,No_cakes_pls,1,1.2,2,0.22,68.66,2016-11-21T18:39:11Z
24797743,3423775,NEONDOUGH,440,NA,NA,NA,1.24,2016-12-07T05:34:05Z
16553877,3380275,ArminiusII,500,1.1,4.69,73.46,1.18,2016-11-24T20:57:21Z
143107,3295466,morcoteg,37,1.11,2.76,5.09,1.21,2016-10-31T20:06:14Z
13791446,3363551,selieltga14,100,1.02,0,2,1.89,2016-11-20T03:15:50Z
7296111,3327864,eodyd123,334,NA,NA,NA,1.25,2016-11-10T01:24:52Z
17162208,3383802,vsvlv,38,1.5,3.08,20.17,9.4,2016-11-25T20:28:00Z
21536208,3407064,Jokitoki,2,1.13,2.5,0.31,1.47,2016-12-02T11:17:08Z
7094351,3327002,starmaggedon,700,NA,NA,NA,1.29,2016-11-09T19:14:53Z
3408876,3311739,SHOLLEXHF,20,1.05,0,1,4.23,2016-11-05T11:04:48Z
3690878,3312901,milaha,10,3,1.5,20.15,6.88,2016-11-05T18:52:20Z
17810156,3387935,orlovesky,90,NA,NA,NA,3.35,2016-11-26T23:59:34Z
15706272,3375303,ahaQkddhkd,1376,NA,NA,NA,1.47,2016-11-23T11:10:44Z
1611716,3303210,KDoge,200,1.5,0,100,4.1,2016-11-03T00:28:59Z
7422802,3328467,tema1978,50,1.1,2.38,6.19,1.15,2016-11-10T05:36:07Z
13671918,3362698,anajovielyn,5,5,4.4,20.22,5.48,2016-11-19T21:26:37Z
7261978,3327700,xGRANDx,12,1.35,0,4.2,2.24,2016-11-10T00:12:16Z
25092451,3425386,VerserrThePepper,4900,1.4,1.81,2048.63,2.13,2016-12-07T16:16:20Z
12208739,3353181,MrDark,4000,1.12,3.03,601.08,3.12,2016-11-17T05:01:04Z
14129110,3365617,char450,150,4.97,3.54,600.81,5.59,2016-11-20T17:10:24Z
14478582,3367955,o_p_,40,NA,NA,NA,1.58,2016-11-21T08:53:39Z
3590229,3312503,CreateMoney,1300,1.33,2.52,461.75,5.21,2016-11-05T16:06:36Z
19233504,3396185,RealMadrid7,1449,1.1,1.75,170.22,1.17,2016-11-29T08:15:15Z
10920814,3345208,jhw2133,685,NA,NA,NA,2.92,2016-11-14T23:20:55Z
23783218,3418483,angels_2424,336,NA,NA,NA,1.02,2016-12-05T17:45:17Z
2626769,3308257,EasyToWin,3,2.54,5,4.77,5.46,2016-11-04T11:09:12Z
13957811,3364625,MoneyMaker,31,1.06,0,1.86,3.56,2016-11-20T10:29:40Z
4199752,3315022,TechDeck,50,NA,NA,NA,1.36,2016-11-06T09:21:02Z
13683959,3362780,diana,12345,1.3,0,3703.5,2.81,2016-11-19T22:01:57Z
25888356,3430208,Manja,20000,NA,NA,NA,1.22,2016-12-09T00:57:05Z
24396923,3421512,HD2020,20,1.15,2.15,3.43,1.3,2016-12-06T14:06:45Z
12568000,3355265,loog,20,NA,NA,NA,4.95,2016-11-17T19:19:35Z
25424151,3427414,platon1,137739,1.12,0,16528.68,2.52,2016-12-08T05:50:34Z
6788070,3325768,suzuran,253,NA,NA,NA,2.21,2016-11-09T10:52:34Z
20887474,3404018,siamaks,500,NA,NA,NA,1.04,2016-12-01T14:31:10Z
18497706,3392226,yong,2662,NA,NA,NA,1.42,2016-11-28T04:36:55Z
8870292,3334566,allg1124,300000,NA,NA,NA,1.3,2016-11-11T22:57:58Z
853210,3299135,terriri,100,NA,NA,NA,3.27,2016-11-01T20:48:10Z
15892835,3376383,Gol_Lura,1,1.1,0,0.1,4.37,2016-11-23T18:25:57Z
15411556,3373668,Babuan12345,2,NA,NA,NA,1.3,2016-11-22T23:57:39Z
638767,3298060,Hurricane,1,1.02,3,0.05,1.33,2016-11-01T13:29:38Z
9650943,3338394,Kirr923,28,NA,NA,NA,1.05,2016-11-13T01:01:26Z
22211696,3410556,coolblown,2,NA,NA,NA,1.27,2016-12-03T11:07:56Z
6372593,3324031,GalaxyBoom7,1000,1.34,3.35,373.47,3.83,2016-11-08T23:02:38Z
18667226,3393206,viakapt,100,1.13,0,13,2.84,2016-11-28T11:30:47Z
9851216,3339586,vohag,1989,1.21,4.88,514.83,1.24,2016-11-13T09:14:33Z
9806946,3339340,VirtualFrost,130,2,0,130,3.41,2016-11-13T07:37:16Z
11356728,3347933,LUKA,1800,NA,NA,NA,1.05,2016-11-15T17:32:37Z
14733787,3369597,Chieralph15,4,2.1,4,4.56,5.21,2016-11-21T20:08:02Z
23390814,3416557,bitstobricks,627,5,0,2508,6.14,2016-12-05T04:27:04Z
4323340,3315528,SHOLLEXHF,40,1.05,0,2,5.2,2016-11-06T12:50:43Z
689892,3298320,prialoket,4,1.13,4.5,0.7,1.97,2016-11-01T15:08:47Z
6675066,3325311,unknownunknown,2,NA,NA,NA,1.26,2016-11-09T07:46:10Z
26210014,3432248,a9inchcock,1111,1.2,0,222.2,2.95,2016-12-09T14:49:20Z
5468352,3320349,cortiarte,6,1.04,0,0.24,1.4,2016-11-07T21:41:46Z
6217550,3323400,pragna,389,1.05,0,19.45,3.72,2016-11-08T18:43:24Z
3796200,3313291,bobbyzed,4,NA,NA,NA,1.02,2016-11-05T21:41:08Z
277168,3296218,1225,88,NA,NA,NA,1.77,2016-11-01T01:03:59Z
21619506,3407443,Olegoleg,11,NA,NA,NA,2.87,2016-12-02T13:56:40Z
1347286,3301844,avtandillom,18,NA,NA,NA,2.06,2016-11-02T15:06:07Z
17487445,3385981,MartinBot,195,1.64,0,124.8,5.24,2016-11-26T10:58:42Z
17572227,3386480,Kostyaw,80,1.51,5.13,44.9,1.73,2016-11-26T14:13:17Z
10788044,3344480,litaffam,1,1.05,2,0.07,3.95,2016-11-14T18:21:25Z
1190814,3301057,yfnfifyfif,1,2,4,1.04,2.36,2016-11-02T09:56:55Z
14906491,3370789,Ajay,4,1.15,0,0.6,2.02,2016-11-22T04:22:19Z
1846018,3304462,DUMbl4,3,NA,NA,NA,2.07,2016-11-03T09:11:09Z
9405521,3337094,PIXI,12,1.33,0,3.96,5.64,2016-11-12T16:07:44Z
24353453,3421299,Tolle123,1,1.11,0,0.11,2.17,2016-12-06T12:48:35Z
21826341,3408440,xpos,5,1.1,0,0.5,7.91,2016-12-02T20:35:10Z
7728776,3329803,Bator,2,1.14,2.5,0.33,1.2,2016-11-10T14:26:58Z
26037600,3431188,BubbaKush,200,NA,NA,NA,1.11,2016-12-09T07:37:22Z
25553124,3428190,pekustyle,11800,1.36,3.69,4683.83,4.09,2016-12-08T11:06:47Z
24268821,3420932,megainvest,40,NA,NA,NA,1.3,2016-12-06T10:16:25Z
18011069,3389275,manahmanah,4,NA,NA,NA,1.29,2016-11-27T08:52:34Z
14575420,3368567,znay22,11,1.1,3,1.43,2.05,2016-11-21T13:06:30Z
21590248,3407309,bustabitmoney,25,NA,NA,NA,1.47,2016-12-02T12:56:18Z
10978470,3345572,Quickman,500,1.32,1.81,169.07,2.76,2016-11-15T01:49:01Z
13453315,3361349,RedJohn,1,1.1,0,0.1,1.52,2016-11-19T12:18:47Z
19532337,3397603,lupikova63,10,1.3,0,3,19.85,2016-11-29T18:08:35Z
4316766,3315503,Wolf84,1,NA,NA,NA,1.08,2016-11-06T12:39:06Z
16247077,3378598,miraclekt,7,1.05,3.43,0.59,1.09,2016-11-24T09:26:20Z
23344463,3416279,alexsoft76bank,4,NA,NA,NA,1.29,2016-12-05T02:31:26Z
3847995,3313496,HyzerBomb,22,1.06,0,1.32,2.49,2016-11-05T23:03:31Z
14901626,3370757,gundala,10,1.24,0,2.4,1.83,2016-11-22T04:06:36Z
23600525,3417671,ShadowshotBank,1,1.11,2,0.13,1.84,2016-12-05T12:08:08Z
9967836,3340185,LordCoder,732,2.02,3.68,773.6,14.26,2016-11-13T13:29:58Z
26026053,3431121,Knox,500,NA,NA,NA,1.9,2016-12-09T07:11:21Z
4482284,3316151,djavoi,32,1.04,0,1.28,2.23,2016-11-06T17:02:39Z
11520464,3348864,Youlthalater,1,NA,NA,NA,3.85,2016-11-15T23:41:24Z
4311566,3315484,whddhks817,10000,2.12,3.72,11571.86,4.68,2016-11-06T12:31:22Z
5222920,3319373,WorldKaoss,25,1.15,1.92,4.23,74.02,2016-11-07T15:08:35Z
12432881,3354537,Gabryciarm,2,NA,NA,NA,1.06,2016-11-17T14:18:28Z
8798280,3334249,milaha,10,1.1,0,1,1.71,2016-11-11T20:48:48Z
11241080,3347303,sergunguz,100,NA,NA,NA,1.3,2016-11-15T13:19:27Z
19899031,3399425,king09,73,NA,NA,NA,1.5,2016-11-30T06:36:16Z
12702050,3356160,Remaic859zh,3,NA,NA,NA,1.5,2016-11-18T01:25:53Z
8406000,3332729,seregass,10,NA,NA,NA,2.61,2016-11-11T10:18:48Z
2271380,3306502,jedaj,54,NA,NA,NA,1.34,2016-11-03T22:53:19Z
21991032,3409417,manahmanah,4,NA,NA,NA,1.21,2016-12-03T03:16:50Z
13525204,3361809,slavitew,515,NA,NA,NA,1.12,2016-11-19T15:14:23Z
20924826,3404165,drusha2006,3,1.08,3.67,0.35,1.09,2016-12-01T15:29:39Z
4604522,3316637,terco,202,1.04,0,8.08,4.84,2016-11-06T20:24:31Z
21554474,3407146,forealdo1,3,NA,NA,NA,5.41,2016-12-02T11:47:24Z
15211110,3372498,alextih888,3,NA,NA,NA,1.25,2016-11-22T15:59:25Z
5195247,3319269,banno19880,1,2,6,1.06,9.59,2016-11-07T14:26:44Z
2234835,3306322,cortiarte,11,NA,NA,NA,1.02,2016-11-03T21:44:26Z
14639094,3368983,BigMama,54,NA,NA,NA,1.44,2016-11-21T15:47:10Z
24765229,3423585,Farimets,6400,1.94,2.04,6146.86,2.26,2016-12-07T04:10:14Z
24768476,3423603,mN3fUH0L,366,NA,NA,NA,7.1,2016-12-07T04:17:01Z
4885926,3317906,djavoi,18,1.04,0,0.72,2.07,2016-11-07T05:04:41Z
13524930,3361807,Shustrichek,26,NA,NA,NA,1.26,2016-11-19T15:14:00Z
15144793,3372139,spogdna,100,NA,NA,NA,1.05,2016-11-22T13:37:48Z
9036184,3335317,ikson21,30,2.03,0,30.9,6.51,2016-11-12T04:11:41Z
8838552,3334423,ALIEN_SULACO,15,NA,NA,NA,1.06,2016-11-11T21:59:01Z
5438372,3320226,scorpuce,148,1.1,0,14.8,3.24,2016-11-07T20:54:27Z
7469231,3328670,Amiri220,3,NA,NA,NA,1.11,2016-11-10T06:55:27Z
21994641,3409441,joshdm76,19,NA,NA,NA,1.02,2016-12-03T03:26:43Z
9830151,3339469,koc79,14,NA,NA,NA,1.79,2016-11-13T08:26:44Z
21607463,3407388,storrealba,54,1.07,3.61,5.73,1.42,2016-12-02T13:29:07Z
26544914,3434287,Babuan12345,18,1.5,0,9,62.43,2016-12-10T04:28:55Z
3046262,3310146,dim4659,1,NA,NA,NA,1.66,2016-11-05T00:14:50Z
11673423,3349930,Borsergey,21,1.03,3.19,1.3,1.2,2016-11-16T06:52:43Z
15501213,3374226,ShadowshotFun,100,2,2.3,102.3,12.33,2016-11-23T03:43:38Z
15652609,3375036,orlovesky,90,NA,NA,NA,7.88,2016-11-23T09:18:31Z
24754934,3423522,mN3fUH0L,5704,1.1,2.18,694.58,3.48,2016-12-07T03:43:02Z
2341874,3306893,username_sucks,3,1.6,3.67,1.91,1.92,2016-11-04T01:35:45Z
26841460,3435912,aleksandr6402,1,NA,NA,NA,1,2016-12-10T15:39:33Z
12778407,3356731,MikeT,308,9,1.46,2468.5,13.2,2016-11-18T05:01:39Z
9732320,3338894,o_p_,286,NA,NA,NA,1.6,2016-11-13T04:31:29Z
24038270,3419782,untunghornet,20,NA,NA,NA,2.9,2016-12-06T02:37:28Z
15903760,3376442,cxm_6,31,1.05,0,1.55,2.01,2016-11-23T18:52:07Z
9697183,3338666,yfnfifyfif,4,2,2.5,4.1,2,2016-11-13T03:00:00Z
17627643,3386829,lokotex,100,1.1,0,10,14.27,2016-11-26T16:30:09Z
19923028,3399553,yungSkizzert,32,2,4.13,33.32,2.37,2016-11-30T07:29:57Z
16874775,3382183,slavitew,3,1.43,4,1.41,3.44,2016-11-25T09:49:06Z
11545307,3349034,john421,400,1.05,0,20,40.35,2016-11-16T00:49:51Z
24340066,3421241,prof1btcprif,634,1.86,3.62,568.21,3.63,2016-12-06T12:27:29Z
11900926,3351238,zaheerrana,20,NA,NA,NA,0,2016-11-16T15:47:27Z
6167106,3323197,roadbet,10,1.29,0,2.9,1.75,2016-11-08T17:13:58Z
19443520,3397206,ksenaSS_04,5,NA,NA,NA,4.99,2016-11-29T15:18:27Z
11097455,3346343,sdy7777,371,NA,NA,NA,2.69,2016-11-15T06:56:58Z
9065686,3335449,h3ll0,4000,1.1,0,400,1.58,2016-11-12T05:07:08Z
3720100,3313002,soytthe,20,1.04,1.25,1.05,1.06,2016-11-05T19:39:08Z
3804810,3313326,twotwok,14,1.04,0,0.56,1.23,2016-11-05T21:54:30Z
9587525,3338021,akatwo,1,1.04,0,0.04,2.57,2016-11-12T22:22:31Z
3265309,3311150,NabilAmrani,10,NA,NA,NA,1.07,2016-11-05T07:01:41Z
8697567,3333810,anotherskateralt,500,1.02,0,10,5.28,2016-11-11T17:48:11Z
11603590,3349451,azazaz,3,2.32,2,4.02,54.56,2016-11-16T03:48:02Z
21374699,3406316,bagration,904,2.1,2.82,1019.92,3.29,2016-12-02T06:03:12Z
1235652,3301276,kot163rus,10,1.3,1.3,3.13,1.97,2016-11-02T11:16:52Z
11699038,3350094,autoboy,1,NA,NA,NA,3.5,2016-11-16T07:59:13Z
19305314,3396545,spy,6000,2.5,1.16,9069.52,6.99,2016-11-29T10:38:20Z
759220,3298661,drs9,1,NA,NA,NA,1.47,2016-11-01T17:31:47Z
26490345,3433921,Dalles,1,1.12,0,0.12,6.22,2016-12-10T02:06:10Z
18790481,3393829,bobo12,4,1.41,1.25,1.69,3.21,2016-11-28T15:45:45Z
13883492,3364170,SoManySatoshi,999,1.5,2.57,525.13,2.9,2016-11-20T07:28:00Z
5174663,3319191,fluxxy,5000,1.2,0,1e3,1.59,2016-11-07T13:53:40Z
7645717,3329456,Seller,50,NA,NA,NA,1.29,2016-11-10T12:22:05Z
5141833,3319061,lelyka16,1,NA,NA,NA,6.43,2016-11-07T13:01:16Z
20806715,3403685,Jacksondubart,86,NA,NA,NA,1.72,2016-12-01T12:10:27Z
18129242,3389990,lelik3310,1,NA,NA,NA,1.48,2016-11-27T13:39:43Z
10198059,3341293,oleg777,1,2,3,1.03,11.62,2016-11-13T21:05:37Z
20871041,3403952,Fliker,20,2,2.9,20.58,3.56,2016-12-01T14:03:15Z
9381402,3336983,eatbeefgoham,200,1.33,1.51,69.03,2.93,2016-11-12T15:21:12Z
17360635,3385177,cgrant57,39,1.25,0,9.75,3.94,2016-11-26T05:36:12Z
16632546,3380744,ugneri,31,1.33,0,10.23,1.54,2016-11-25T00:06:33Z
18372573,3391366,hkabay,10000,1.2,1.02,2102.47,1.81,2016-11-27T23:02:23Z
17097779,3383431,veter_peremen,14000,NA,NA,NA,3.23,2016-11-25T18:02:35Z
24665835,3422983,j7P1w5eV,1597,NA,NA,NA,5.73,2016-12-07T00:14:50Z
19128137,3395645,leus,2,NA,NA,NA,1.57,2016-11-29T04:22:08Z
6033277,3322673,kikos2010,1,1.1,0,0.1,9.18,2016-11-08T13:46:55Z
4990863,3318421,ketchell,6,1.04,0,0.24,4.27,2016-11-07T08:20:23Z
12999171,3358203,constant2,10,1.97,0,9.7,31.77,2016-11-18T15:13:42Z
4164943,3314878,Mansur,16,NA,NA,NA,1.01,2016-11-06T08:24:04Z
10348902,3342014,allg1124,300000,NA,NA,NA,1.3,2016-11-14T01:53:13Z
1321907,3301719,Cheepot10,2,1.05,0,0.1,1.59,2016-11-02T14:18:44Z
22141186,3410210,daman05,110,1.1,0,11,2.03,2016-12-03T08:53:00Z
11876776,3351110,prince731999,32,1.02,0,0.64,490.36,2016-11-16T14:54:54Z
7818636,3330173,Remaic859zh,13,NA,NA,NA,1.24,2016-11-10T16:55:11Z
15486360,3374142,vortonic,21,2,4,21.84,2.81,2016-11-23T03:07:09Z
6457673,3324403,jameson,2,1.17,0,0.34,5.41,2016-11-09T01:35:48Z
440285,3297123,charlesgba42,17500,NA,NA,NA,1.17,2016-11-01T07:07:27Z
11553016,3349088,ksenaSS_02,200,1.38,0,76,21.91,2016-11-16T01:14:10Z
10565285,3343280,yfnfifyfif,4,2,2.75,4.11,90.5,2016-11-14T10:26:47Z
536549,3297584,IneedThis,10,NA,NA,NA,1.2,2016-11-01T10:13:54Z
19929462,3399585,dyatlov,6,1.13,3.17,0.97,1.24,2016-11-30T07:45:26Z
17680886,3387157,jussie2407,1,NA,NA,NA,1.07,2016-11-26T18:46:01Z
2033328,3305359,artyom18841,100,1.01,2.37,3.37,1.29,2016-11-03T15:17:54Z
24860032,3424118,MartinBot,834,2.03,6.17,910.47,2.66,2016-12-07T07:51:31Z
16987540,3382819,afrod,120,2.22,2.8,149.76,3.28,2016-11-25T14:01:18Z
171602,3295607,stas01,14,NA,NA,NA,1.7,2016-10-31T21:02:03Z
24152418,3420385,Dalles,1,1.12,0,0.12,27.73,2016-12-06T06:39:51Z
19854344,3399200,AwkTurtle,8,NA,NA,NA,38.31,2016-11-30T05:07:17Z
6221255,3323415,Isnotaustin,20,1.05,0,1,2.31,2016-11-08T18:50:29Z
9348038,3336826,drs9,2,1.96,0,1.92,3.33,2016-11-12T14:16:42Z
21609927,3407399,crysis95,1644,NA,NA,NA,2.91,2016-12-02T13:33:18Z
24422984,3421648,ShadowshotFun,1000,1.27,0,270,2508.13,2016-12-06T15:05:14Z
6342713,3323904,ksenaSS_02,20,1.33,1.25,6.85,1.39,2016-11-08T22:15:06Z
13584142,3362172,Johnny91,1,1.35,0,0.35,11.38,2016-11-19T17:50:21Z
24532641,3422257,JohnL,19,1.71,2.84,14.03,33.13,2016-12-06T19:12:27Z
12328079,3353913,chipcoi1307,20,NA,NA,NA,1.24,2016-11-17T10:01:18Z
15212421,3372506,xrnath,83,1.04,0,3.32,2.9,2016-11-22T16:01:20Z
11658374,3349826,miraclekt,7,1.05,0,0.35,7.1,2016-11-16T06:10:52Z
18255606,3390699,contrav,48,1.08,0,3.84,23.4,2016-11-27T18:36:35Z
9519470,3337645,Tim101101,40,1.05,0,2,1.43,2016-11-12T19:44:42Z
16981346,3382782,boykoaleks,1600,1.2,0,320,9.19,2016-11-25T13:45:54Z
24847553,3424054,saniok999,100,1.3,1.71,31.71,1.3,2016-12-07T07:28:15Z
10424263,3342461,Chelashin,37,NA,NA,NA,1.61,2016-11-14T04:59:09Z
8339563,3332452,Escalade,6,NA,NA,NA,1.43,2016-11-11T08:21:44Z
20348578,3401477,user74,1500,NA,NA,NA,1.01,2016-11-30T20:54:03Z
24591094,3422583,TWIX,40,NA,NA,NA,1.38,2016-12-06T21:25:35Z
25978492,3430845,flounderxl,2,1.05,2,0.14,1.1,2016-12-09T05:15:56Z
8837363,3334418,jcongs,10000,1.3,0,3e3,7.02,2016-11-11T21:57:15Z
9494137,3337512,autoboy,446,NA,NA,NA,1.12,2016-11-12T18:53:46Z
8393727,3332677,cxm_6,2,NA,NA,NA,1.28,2016-11-11T09:56:52Z
23895634,3419023,LowInput,6,NA,NA,NA,3.24,2016-12-05T21:25:06Z
18699231,3393374,bbsrking-1,141115,1.13,1.49,20453.1,1.25,2016-11-28T12:43:34Z
7438067,3328532,TheMajor,91,2,1.43,92.3,2.79,2016-11-10T06:01:18Z
18394449,3391503,demirhan,41,NA,NA,NA,1.87,2016-11-27T23:56:45Z
20765918,3403487,TInuMN,20,1.05,1.5,1.3,1.16,2016-12-01T10:44:12Z
16775406,3381630,aldrin22,1,2.1,2,1.12,3.5,2016-11-25T06:07:24Z
1748373,3303962,Bustacash,1,1.1,1,0.11,1.61,2016-11-03T05:38:57Z
6156211,3323154,xunin,9,1.04,1.78,0.52,1.15,2016-11-08T16:58:07Z
2098790,3305661,1225,307,NA,NA,NA,1.63,2016-11-03T17:23:00Z
7126340,3327127,leonar,6,NA,NA,NA,1.49,2016-11-09T20:12:59Z
17332592,3384977,tatiana31,304,1.03,0,9.12,2.64,2016-11-26T04:10:57Z
20391511,3401675,xrnath,43,1.04,0,1.72,1.97,2016-11-30T22:20:07Z
9547508,3337794,lelik3310,100,1.61,2.35,63.35,2.09,2016-11-12T20:50:38Z
8076045,3331272,NabilAmrani,76,NA,NA,NA,2.41,2016-11-11T00:10:39Z
1401356,3302110,Giovanni912,30,2,2.5,30.75,2.38,2016-11-02T16:53:24Z
20090169,3400348,dmitrij08,28,NA,NA,NA,1.07,2016-11-30T12:59:16Z
11141878,3346611,Gabryciarm,1,NA,NA,NA,3.15,2016-11-15T08:46:28Z
13596784,3362246,-__---,11113,1.15,0.95,1772.82,4.07,2016-11-19T18:25:09Z
15652081,3375034,Shadowshot2,83,1.68,2.58,58.58,3.28,2016-11-23T09:17:52Z
25095512,3425401,klem,29,NA,NA,NA,1.29,2016-12-07T16:21:17Z
18630966,3393024,a223532,34,NA,NA,NA,7.14,2016-11-28T10:12:49Z
4456915,3316046,xylitol_bot,162,NA,NA,NA,1.29,2016-11-06T16:25:20Z
13211597,3359546,Radeon,34,1.1,0,3.4,9.29,2016-11-19T00:11:37Z
8768302,3334116,n_y_a_n,1111,1.2,0,222.2,1.47,2016-11-11T19:53:22Z
16922032,3382442,vitaminabc,5,2.5,0,7.5,4.11,2016-11-25T11:38:25Z
7525303,3328930,azazaz,12,2.6,2.92,19.55,4.76,2016-11-10T08:42:26Z
12986050,3358120,Top01,36,1.25,0,9,67.04,2016-11-18T14:36:32Z
15499305,3374215,o_p_,143,NA,NA,NA,1.02,2016-11-23T03:39:06Z
5706565,3321408,rsf3,1,NA,NA,NA,1.66,2016-11-08T05:08:15Z
20799079,3403649,xperion77,1697,NA,NA,NA,1.29,2016-12-01T11:51:42Z
10543970,3343167,Yoon,22,NA,NA,NA,1.09,2016-11-14T09:41:41Z
13913989,3364356,vano27041,10,NA,NA,NA,1.48,2016-11-20T08:45:21Z
24484476,3421989,khard,28,NA,NA,NA,1.29,2016-12-06T17:25:26Z
15931214,3376586,psycworld,16,1.75,1.69,12.27,3.11,2016-11-23T19:50:24Z
19735730,3398581,Dalles,4,1.13,2.5,0.62,1.18,2016-11-30T00:56:01Z
23747237,3418330,kixon97,20,2,1.5,20.3,3.4,2016-12-05T16:37:54Z
8887495,3334646,Luxerion,82,NA,NA,NA,2.82,2016-11-11T23:31:56Z
24832202,3423970,Moneyroller,4,NA,NA,NA,2.64,2016-12-07T06:53:04Z
15981463,3376890,brodjga3006,100,NA,NA,NA,1.07,2016-11-23T21:55:20Z
23643951,3417873,Greedyman,50,NA,NA,NA,1.1,2016-12-05T13:32:53Z
5526143,3320600,Siigari,800,NA,NA,NA,1.15,2016-11-07T23:28:55Z
13156005,3359147,RedJohn,40,1.1,0,4,4.3,2016-11-18T21:27:52Z
7963123,3330768,Chryses,4,NA,NA,NA,1.09,2016-11-10T20:47:50Z
7826312,3330204,barbarosa1516,2,NA,NA,NA,1.22,2016-11-10T17:08:00Z
3424894,3311802,post1,3,NA,NA,NA,1,2016-11-05T11:32:44Z
15274681,3372846,stanga,3,3,7.67,6.23,58.84,2016-11-22T18:23:15Z
20183330,3400769,sincorp,1000,1.1,1.81,118.06,9.54,2016-11-30T15:54:13Z
12452117,3354649,bientutti,2,3,2.5,4.05,8.2,2016-11-17T15:01:33Z
10302565,3341782,Morgausa,1,NA,NA,NA,8.45,2016-11-14T00:25:11Z
25080486,3425322,Crawleymatt,1,2.01,3,1.04,7.15,2016-12-07T15:51:51Z
11306019,3347669,TonyMontana,10,1.32,0,3.2,1.69,2016-11-15T15:43:05Z
609563,3297935,Servis_online_PC,10,NA,NA,NA,1.33,2016-11-01T12:36:21Z
5242344,3319444,railsgers,5,1.04,1.8,0.29,1.28,2016-11-07T15:36:07Z
13496771,3361630,FC_Barcelona,1,NA,NA,NA,1.59,2016-11-19T14:05:34Z
486822,3297344,funxta,1,1.7,1,0.71,2.48,2016-11-01T08:36:56Z
23987128,3419504,pawsniffer900,86,NA,NA,NA,1.29,2016-12-06T00:46:53Z
6910842,3326252,UtilityBread,300,1.33,0,99,16.58,2016-11-09T14:02:28Z
18291627,3390898,artemkalol,35,1.06,0,2.1,2.22,2016-11-27T19:54:57Z
22359423,3411294,rajapalak,10,NA,NA,NA,1.72,2016-12-03T16:10:51Z
26155882,3431919,Devcon,625,2.2,1.49,759.3,10.32,2016-12-09T12:35:19Z
5734690,3321530,tsp0658,3,1.05,3.33,0.25,1.1,2016-11-08T05:59:40Z
15774683,3375710,psycworld,8,1.5,0,4,3.39,2016-11-23T13:48:31Z
7093260,3326998,AmericanNinja,3,2,0,3,6.96,2016-11-09T19:13:26Z
4019,3294825,rsf,465,NA,NA,NA,2.97,2016-10-31T15:43:08Z
19426667,3397125,payboy,321,1.1,1.25,36.1,1.65,2016-11-29T14:45:40Z
19061568,3395251,Ralphie15,20,4.5,7.75,71.55,8.18,2016-11-29T01:33:13Z
23947001,3419294,Suamikutercinta,100,NA,NA,NA,1.17,2016-12-05T23:16:09Z
11453613,3348465,TIRKAMON,4,1.4,4.75,1.79,8.1,2016-11-15T21:01:58Z
4845659,3317717,victor95pc,50,NA,NA,NA,1.11,2016-11-07T03:52:21Z
5271325,3319557,rizkisury4,12,NA,NA,NA,1.57,2016-11-07T16:27:10Z
135709,3295431,prince73999,255,1.02,3.29,13.5,1.43,2016-10-31T19:51:48Z
19405128,3397024,mrschook,430,1.36,0,154.8,24.97,2016-11-29T14:01:42Z
16962403,3382672,sfast,9,1.5,1.44,4.63,6.96,2016-11-25T13:03:09Z
2522796,3307812,allg1124,60000,1.33,3.72,22034.08,1.54,2016-11-04T08:03:14Z
712438,3298431,tatjana270707,320,1.33,0.87,108.37,1.57,2016-11-01T15:52:35Z
5389394,3320021,sqrt,201,NA,NA,NA,1.04,2016-11-07T19:31:57Z
3813949,3313362,paulri,3,1.33,0,0.99,16.42,2016-11-05T22:09:18Z
7176744,3327325,Albert1985,24,NA,NA,NA,1.19,2016-11-09T21:36:59Z
18546485,3392553,NyanTester,1,NA,NA,NA,44.39,2016-11-28T06:52:01Z
26109975,3431627,Ramzen,67,1.01,0,0.67,2.11,2016-12-09T10:39:47Z
21070632,3404723,Hurricane,200,1.02,0,4,1.05,2016-12-01T19:23:45Z
20039946,3400103,a223532,69,NA,NA,NA,1.31,2016-11-30T11:17:14Z
5612268,3320977,terrormafia,2,NA,NA,NA,1.29,2016-11-08T02:06:45Z
3522865,3312214,Amiri220,2,NA,NA,NA,1.08,2016-11-05T14:06:45Z
6209298,3323367,slavitew,43,NA,NA,NA,1.99,2016-11-08T18:30:22Z
6324632,3323827,benjovis,8,1.04,2.75,0.54,1.07,2016-11-08T21:40:29Z
19101843,3395495,bagen,7,NA,NA,NA,7.27,2016-11-29T03:13:25Z
21237519,3405541,Yukoh,50,NA,NA,NA,0,2016-12-02T00:53:17Z
26539499,3434252,genext_viking,5,1.05,1.6,0.33,1.91,2016-12-10T04:18:14Z
2154070,3305931,dab,5,1.1,0,0.5,1.86,2016-11-03T19:07:06Z
